viewer_uid,age,sex,age_class
33963,38,male,2
33441,21,male,0
1771,32,male,2
47358,16,male,1
22258,16,male,0
50229,18,male,1
39736,45,female,0
44152,50,female,3
21503,27,female,3
49255,42,male,3
14607,46,female,3
49628,60,male,1
34596,49,male,3
31301,55,male,3
19790,56,female,1
11264,35,male,3
20415,47,male,1
52012,12,female,0
16706,52,female,3
46625,17,male,3
32612,39,male,2
30062,27,female,3
34366,24,male,0
40079,24,male,2
54613,20,male,2
8120,38,male,2
51811,18,male,2
41985,10,female,2
20872,16,male,3
20446,25,male,2
13076,49,female,3
34224,40,male,1
21431,35,male,2
3958,54,male,3
52758,42,female,2
50143,55,male,1
55450,17,female,1
27836,14,female,3
40194,17,male,3
39747,22,male,0
36841,54,male,1
44317,24,female,1
2873,55,female,1
23437,54,male,0
47530,48,male,2
14924,45,female,1
21200,36,male,1
57787,19,female,1
32352,23,male,1
39352,35,female,1
59724,59,male,3
56917,53,male,2
59189,43,male,3
7770,24,female,3
7931,12,female,3
16282,25,female,0
24762,40,male,3
30234,29,male,1
48880,17,male,0
54987,20,male,0
32665,21,female,1
58445,34,female,1
45577,10,female,0
46219,32,female,0
25996,25,female,3
9579,41,male,3
15488,38,female,3
38273,41,female,3
49062,32,female,3
42823,30,male,3
657,40,female,3
8198,43,male,2
56095,41,female,1
56416,42,female,3
31805,41,male,3
40056,60,female,3
18101,32,male,2
48707,27,female,3
40898,29,male,0
22776,60,male,2
33740,35,female,1
11177,15,female,3
19086,36,male,1
58052,19,female,3
48160,35,male,2
31117,51,female,2
4832,15,male,3
58654,41,female,1
22643,26,male,1
19269,57,male,3
18440,16,female,0
27569,24,male,3
26265,26,female,0
1860,27,female,2
1355,26,female,3
23243,23,female,3
59604,37,male,3
12099,27,female,2
52831,54,male,2
48526,12,female,3
11478,26,female,1
50144,20,male,3
49687,29,male,2
22300,54,female,3
50717,16,male,2
37566,54,female,3
45824,60,female,3
17762,40,male,3
31087,24,male,2
6796,26,female,2
12073,13,male,3
19520,42,male,1
36759,17,female,0
5732,26,female,3
26843,25,male,3
19562,14,female,0
36965,14,male,0
6778,44,male,3
3523,31,female,2
35733,23,male,0
37562,59,female,3
7521,34,female,3
8751,56,male,1
42337,57,female,3
36141,12,female,1
41825,29,female,3
54698,28,female,3
49990,48,male,3
23031,44,male,0
3153,59,female,3
30476,13,male,0
26748,34,male,0
35738,59,male,0
41748,36,female,2
33471,13,female,1
47230,49,female,3
48697,21,male,0
15994,12,female,0
17356,22,male,2
27385,22,male,1
17996,14,male,1
8819,46,female,0
41866,36,male,3
6162,37,female,3
51530,48,male,3
49601,24,male,1
31174,38,female,0
38920,26,female,0
53680,29,male,2
41517,37,female,1
31516,50,female,1
43955,52,male,0
47289,24,male,0
9167,29,female,3
48285,17,male,1
12662,23,female,1
57140,17,female,3
8423,14,male,2
44689,18,male,3
28824,32,male,2
10411,57,female,3
19765,42,female,3
23452,10,female,0
7341,56,male,2
26453,38,female,2
47054,44,male,3
20901,15,male,2
42694,60,male,3
54456,50,male,1
13645,56,male,3
28116,37,female,1
43716,21,female,3
7457,50,female,2
34681,27,female,1
31287,31,male,1
8347,30,male,0
26495,41,male,0
16524,53,female,0
13456,16,male,3
39527,44,male,3
32802,32,male,3
8938,36,female,3
24158,33,male,3
25214,31,male,0
23931,42,female,2
6274,15,male,0
19275,13,male,2
5137,25,male,1
57919,54,male,0
29015,19,female,3
5191,52,male,2
55020,29,male,1
6017,22,female,2
22983,24,female,2
1866,41,female,0
47200,51,female,3
53325,16,female,0
28692,20,female,1
44477,46,male,1
23695,15,female,3
51077,42,female,2
47412,18,male,3
46560,57,male,3
35791,22,male,3
18536,10,male,1
34473,48,male,0
6992,46,male,0
41216,51,female,3
7133,27,female,3
43003,25,male,3
17506,50,female,2
18643,48,female,2
59803,45,female,1
4164,60,female,1
8866,60,female,3
24931,10,female,0
35060,17,male,1
45039,47,male,2
53934,12,female,2
51301,10,male,1
29698,12,female,3
46349,32,male,1
4857,25,male,3
3399,19,male,0
48902,25,female,2
42837,21,male,3
40396,43,female,3
52090,32,female,3
20374,54,female,0
30861,59,male,0
37747,53,female,1
30656,21,male,0
1949,12,male,2
8730,24,female,3
9259,11,male,0
26183,24,male,3
31811,59,female,3
42579,27,male,3
6822,39,male,1
40037,28,male,2
46770,31,female,0
34966,29,male,3
23344,40,female,1
44084,54,male,2
43409,44,female,3
59716,46,female,1
56448,17,female,1
21827,35,female,2
20362,52,male,3
58658,50,male,1
37917,23,male,3
57616,59,male,2
34885,11,male,3
46362,50,male,3
53196,12,male,0
19515,59,female,3
33480,25,male,2
28515,18,female,2
58234,47,male,3
21861,48,female,3
31106,28,male,0
43116,55,female,3
16691,45,male,2
49209,11,male,2
28292,29,female,3
30223,10,male,3
57752,23,male,2
19542,28,female,3
16753,26,female,3
47279,40,female,0
51723,12,female,1
52960,55,female,2
24818,18,male,3
22032,18,male,2
30598,21,male,0
43726,36,female,3
17930,52,male,3
1392,40,female,3
49473,44,male,3
24271,50,female,1
23498,38,male,3
1858,17,female,2
52947,56,male,2
34887,16,female,0
32679,39,male,1
25765,19,male,2
23614,31,male,2
36312,15,male,3
14366,28,male,2
50028,51,female,2
14428,60,male,1
48899,60,female,3
31835,27,male,3
2156,26,female,2
17065,54,male,3
26262,30,female,1
8014,30,female,3
11106,47,female,3
50171,20,female,0
31468,38,male,0
33793,38,male,2
49929,40,female,3
34160,14,male,3
40813,51,female,3
9457,15,female,1
9448,23,female,1
7745,36,male,2
29314,27,male,3
44351,31,female,3
17299,17,female,3
42558,57,male,1
57545,48,female,0
929,32,female,2
13012,31,male,0
55022,56,male,3
7526,10,male,0
1282,42,male,1
58883,51,male,0
40973,52,female,0
39546,46,female,1
31207,53,male,0
25643,51,male,3
55015,50,male,0
58841,36,male,2
29289,56,male,2
11590,23,male,3
31265,19,female,3
55063,44,female,2
36578,42,male,3
2454,56,male,0
27208,10,female,3
46218,58,male,2
15800,17,female,3
21854,24,female,1
4813,54,male,3
230,54,female,3
38971,23,female,3
24043,26,female,1
14049,21,female,0
57442,46,female,1
11723,21,female,2
17764,45,female,0
8095,46,male,1
24808,38,male,3
20601,48,female,3
47838,50,male,3
40860,26,female,1
46694,37,female,3
21317,44,female,1
38908,17,female,0
25230,28,male,1
50715,45,female,3
18497,14,female,0
959,24,female,3
43491,59,male,3
34843,44,female,0
7268,38,female,1
48482,48,male,0
14780,30,male,0
51051,57,male,2
20940,34,female,3
6640,15,female,3
8714,19,male,3
10909,27,female,1
56832,21,male,2
35122,44,male,3
34858,60,male,1
57785,36,female,3
46290,13,female,0
57831,38,male,1
45455,28,male,3
730,60,female,0
42780,28,female,1
45348,34,male,0
28543,18,male,2
11192,43,female,3
38380,14,female,0
3090,26,male,0
14909,25,female,0
10587,54,male,2
17868,31,male,3
31366,24,female,0
34383,10,female,3
2365,50,female,0
3521,51,female,0
49094,42,female,0
37116,24,male,2
37766,37,female,3
59082,43,male,1
47336,33,female,3
16962,57,female,3
41068,38,female,0
35989,35,female,1
55162,46,female,2
45638,48,female,2
50225,14,female,0
37070,17,male,3
33653,11,male,3
40212,38,female,3
18397,58,male,1
17048,38,female,0
30151,40,male,0
42481,56,female,1
32753,11,male,2
21770,19,male,0
47073,45,female,3
14613,49,male,2
3914,29,female,0
4718,11,female,3
8523,36,female,2
5718,60,female,2
33864,44,female,3
39735,34,female,0
13462,35,female,1
57365,15,male,3
33982,53,female,1
37046,30,male,2
18538,16,female,2
58852,25,female,3
20918,18,male,0
45875,57,male,2
13237,33,male,2
51713,13,male,3
56961,22,male,0
36157,30,male,2
10029,15,female,1
58425,56,male,1
46392,39,female,2
13732,37,female,2
55340,42,male,0
51825,31,male,3
8098,35,male,3
45182,10,female,3
39342,29,male,3
1506,53,female,3
41402,13,female,1
4115,46,female,1
38131,22,male,3
57283,40,female,3
14267,57,female,0
21257,59,male,1
29685,52,female,3
15123,46,female,3
51482,39,female,2
23924,41,female,3
20278,28,female,0
699,42,male,3
35366,52,female,1
383,59,male,3
49233,51,female,3
20598,56,female,0
35922,49,male,2
33641,56,female,2
37299,36,female,1
33275,34,male,1
9237,36,female,1
43695,25,female,2
7182,27,female,3
32270,32,male,2
45112,40,female,3
24632,47,male,3
10217,30,female,2
15440,41,female,3
3517,44,male,3
53129,10,male,1
21791,41,male,3
23093,38,female,1
3691,37,female,1
44527,58,female,0
56497,52,male,0
24555,16,male,3
33671,53,female,3
53916,14,male,1
5679,57,male,3
49976,33,female,1
54811,60,female,1
10930,21,female,3
43685,10,female,2
18413,58,male,1
6677,41,male,3
24503,18,male,0
28612,29,male,2
58626,46,female,2
14636,41,female,3
47758,18,female,0
25083,57,male,2
31583,21,male,2
24426,30,male,0
8667,36,male,3
51762,34,female,3
57110,32,female,0
30872,16,male,1
41556,51,female,2
45388,39,female,3
13146,45,female,3
19972,12,male,0
35625,57,male,3
49734,52,female,3
30947,51,male,3
39328,55,female,3
89,47,female,0
53262,42,female,0
23835,45,female,3
45600,54,male,2
52471,56,female,1
58450,21,female,1
40625,32,female,3
8366,54,female,0
35308,38,male,2
58660,17,male,1
35899,44,female,2
7682,21,female,0
21001,49,male,1
20502,54,female,2
18299,55,female,1
8647,35,female,2
28413,57,male,1
26541,34,male,2
46841,17,male,1
57489,20,male,2
1128,59,male,2
10968,59,male,1
24172,31,female,0
50349,42,male,0
21060,36,female,3
5383,34,female,3
41377,25,female,2
17827,46,male,2
38186,50,female,0
23166,15,male,2
9406,17,male,1
18915,51,male,1
36315,39,male,0
44486,22,female,0
46048,19,female,1
33369,55,male,1
18753,53,male,0
22685,48,male,3
48324,38,female,3
26400,20,male,1
50347,37,male,2
35340,15,female,3
18765,17,female,3
55012,36,female,3
2319,55,female,1
7755,29,male,2
19302,46,male,2
29580,16,female,3
41689,60,male,2
3477,13,male,0
38867,44,male,0
20393,31,female,0
43977,55,male,3
53816,14,male,3
47981,34,female,3
15281,32,female,0
44263,12,male,1
44115,53,male,1
4687,39,female,2
24875,22,female,3
31248,60,male,0
24029,24,male,3
23363,28,male,3
37144,12,male,3
44156,49,female,0
46632,27,male,1
17514,31,female,2
55187,28,female,0
15181,29,male,2
28804,20,female,2
55026,23,male,2
52043,47,female,3
14312,28,male,3
22070,49,male,3
43672,50,female,3
31438,10,male,3
55291,51,male,3
40746,40,female,3
18815,12,male,2
5438,46,male,0
38144,40,female,0
28643,22,female,3
39031,58,male,1
3873,23,female,0
46433,57,male,2
11703,16,male,3
58427,26,male,3
14674,18,male,0
16304,59,female,3
52996,14,male,0
35551,16,male,1
27901,52,male,0
48989,55,male,1
4213,52,female,3
14150,34,female,0
39474,22,male,3
31407,22,female,0
18675,37,female,1
40894,51,male,2
26948,22,female,2
58230,12,female,0
18461,23,male,0
48737,12,male,2
22469,23,female,0
56384,12,male,0
6402,38,female,3
14435,56,male,3
30368,26,male,0
41465,48,female,0
2986,31,female,2
48185,12,male,2
24237,42,male,0
20657,45,female,3
706,42,male,0
23205,32,male,3
32180,18,male,3
7179,40,male,0
15339,53,male,2
51792,23,female,1
15223,42,female,3
5100,52,female,0
52028,27,female,1
27727,37,female,3
10820,32,male,0
28985,13,male,3
24679,33,female,3
28027,54,male,3
34601,55,female,0
42462,54,female,3
33646,25,female,3
29658,41,male,0
32108,52,male,1
8130,48,female,3
36198,15,female,3
30344,24,female,3
38531,48,female,2
5779,29,female,3
28774,37,male,3
30481,19,female,3
31615,56,male,2
47251,37,female,2
15504,45,male,2
52015,34,female,2
59672,44,female,3
12162,55,male,1
47697,13,male,0
50024,40,female,3
12977,39,male,3
14529,20,female,3
14755,44,male,0
26102,32,female,1
14266,33,male,0
55622,47,female,3
5264,13,female,0
27632,56,female,0
16429,21,male,3
47229,15,female,2
34416,51,male,3
37376,16,female,3
48056,14,male,0
17679,45,female,3
18322,59,male,1
31448,51,male,0
4852,60,female,2
499,35,male,2
11209,47,female,3
44054,33,male,0
16153,28,male,0
57210,28,female,1
51769,43,male,2
47554,44,male,1
10978,42,female,2
42375,34,male,1
38709,50,male,3
51058,33,female,3
4148,10,male,0
59518,33,female,0
39544,59,male,1
32446,14,male,3
50579,32,female,2
8408,39,female,3
36151,50,female,2
30635,49,female,3
55704,40,female,3
34913,38,male,3
10632,48,male,2
822,18,female,0
15907,11,female,1
22457,33,male,3
6616,38,female,3
28299,47,male,1
23395,22,male,1
13233,16,female,2
33627,15,female,2
33884,60,male,3
5248,10,male,2
47232,32,male,1
1565,55,male,3
8457,24,male,0
33808,17,female,1
46323,12,male,1
26146,19,female,3
42969,39,female,2
28621,32,female,3
34180,20,male,3
30706,32,male,1
23131,53,male,2
31173,37,female,3
19467,38,male,1
5578,42,male,0
56458,52,female,2
1600,45,male,3
50617,24,female,1
2036,52,female,1
58515,51,female,0
42879,29,male,2
9013,48,female,2
42576,28,male,3
54913,28,female,0
23379,47,female,3
46777,18,female,0
35727,20,male,3
42896,29,female,0
19730,27,female,1
58135,16,female,3
15961,59,male,1
42312,26,female,0
23417,35,female,2
8195,18,female,3
17212,18,female,2
23782,35,female,2
58511,55,male,2
21768,51,female,0
6564,34,female,1
209,28,female,1
17833,19,male,0
33504,30,male,3
36930,46,female,0
33484,18,male,3
54813,17,female,3
22491,53,female,0
723,58,male,3
37584,40,female,1
13598,49,male,3
39214,26,male,0
14300,58,male,3
48722,12,female,3
42369,29,female,3
55444,11,male,2
25675,12,female,3
18266,31,female,2
16292,41,female,3
40710,12,female,1
23443,32,male,1
42577,19,male,2
41623,55,female,1
30441,21,male,0
37882,31,female,2
27098,15,male,2
59558,58,male,3
4683,44,female,1
50903,56,male,0
11876,14,male,0
19259,15,male,0
14773,23,female,3
2515,21,female,2
14413,49,male,0
47860,21,female,2
14585,19,male,1
2584,46,female,3
19681,51,male,1
18324,31,female,2
50637,23,male,1
26440,52,female,2
9905,25,male,2
27810,33,female,3
29955,45,female,3
45164,36,female,2
24777,27,female,3
58531,53,female,2
11013,17,female,2
49389,59,male,2
27247,60,female,2
53503,49,female,1
40979,22,male,2
28057,41,female,3
5948,53,male,0
47818,10,female,0
41413,21,female,3
51794,21,male,2
48453,17,female,3
44232,26,male,0
30087,10,female,1
6560,16,male,3
27785,51,female,0
44495,26,female,3
25868,60,male,2
4098,43,female,0
47258,45,male,3
33056,12,male,3
24306,36,male,0
4940,36,female,0
45277,49,male,3
25118,30,male,2
27659,36,female,3
6294,41,male,3
46245,27,female,2
36101,56,female,3
444,42,female,0
37855,46,male,3
17264,31,male,3
14616,34,male,3
47158,38,male,0
20566,21,female,2
2553,46,male,3
10005,24,female,0
11846,60,female,3
59343,21,female,0
2990,55,male,3
41586,20,male,1
8549,51,female,3
38158,21,male,3
788,45,male,3
47693,12,female,3
36174,45,male,0
22036,24,female,3
28466,44,female,1
59857,10,female,1
38231,15,male,3
37492,10,male,0
27936,57,male,3
54857,28,female,0
11450,46,male,0
18572,37,female,3
56164,23,female,0
9168,50,male,3
4506,15,male,3
44901,45,female,3
55418,53,male,1
40447,60,female,1
12660,33,female,2
13540,20,male,1
10041,52,female,2
1885,50,male,1
33898,25,female,3
35762,46,male,3
12407,46,male,2
6622,57,male,3
28982,21,male,3
51068,15,female,3
23643,37,female,1
19973,49,male,1
21626,54,female,3
57003,42,male,2
43945,53,female,3
48645,46,male,2
978,55,male,3
53871,10,female,1
37859,48,male,1
49360,56,female,3
18622,24,female,3
37435,36,male,1
32910,42,male,0
12571,60,male,2
25695,50,female,1
56848,60,male,0
27892,16,male,0
59645,55,male,0
29532,40,male,3
36068,43,male,3
33492,11,male,3
43628,34,male,0
19906,56,male,1
24776,14,male,1
47540,27,female,0
44666,50,male,1
51313,21,female,3
40035,12,male,3
38472,29,female,3
33001,56,male,1
23475,14,female,2
10887,10,male,3
12938,31,male,3
50244,18,male,3
59674,13,female,3
46880,43,female,0
12719,14,female,1
41646,20,female,1
48309,35,female,3
14374,26,male,1
39884,55,male,2
35729,29,male,1
30276,18,female,1
36408,53,male,1
48271,20,female,0
53593,47,female,3
2434,54,male,3
27484,52,male,3
10467,41,male,1
27513,58,male,0
21389,45,male,2
5141,48,female,1
52318,12,female,3
19104,13,female,1
54542,23,female,0
46086,34,male,3
42618,22,male,3
59346,24,male,2
6069,57,male,3
42483,30,male,3
16614,60,female,3
36823,21,female,3
52132,32,female,3
51627,37,female,0
7491,34,male,1
14539,20,male,0
54178,14,female,0
34827,59,male,1
808,16,male,1
46021,29,male,3
39597,57,male,1
45907,58,female,3
13613,17,male,3
35908,22,female,3
18475,27,female,3
32496,45,female,1
11574,45,female,2
55639,12,female,0
12202,30,female,0
20128,43,male,2
8781,50,female,3
57069,22,female,0
44650,26,female,3
46580,18,male,1
30120,45,male,0
34847,41,male,1
28197,19,female,0
13860,18,male,0
42815,18,male,1
4825,21,male,1
54260,57,female,0
36115,53,male,3
47729,50,male,0
59291,11,male,2
1690,14,female,2
4928,50,male,1
52856,39,male,1
51204,10,female,1
49553,35,male,2
46385,21,male,1
53746,22,female,0
29441,20,male,1
36721,15,female,2
17503,51,male,0
419,12,female,1
15789,16,female,3
30262,18,male,3
12005,15,female,3
23290,37,male,2
15081,40,female,0
10254,15,male,2
10519,33,female,3
40902,48,male,3
59990,26,male,3
54775,58,female,3
26329,21,female,2
26625,46,female,1
